"gene_id"	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSG00000185219"	"ZNF445"	1723.1855439431	-0.798612368514719	0.341281920589707	0.00305656226204215	0.0128857313361864
"ENSG00000108559"	"NUP88"	2773.89591551964	-0.535939574586437	0.209358008747787	0.00305804000559226	0.0128894283457714
"ENSG00000153531"	"ADPRHL1"	298.770152590437	0.804649460850466	0.344604578608594	0.00306396583627895	0.0129118686017538
"ENSG00000198728"	"LDB1"	5104.08910032882	0.532608054880409	0.207901611156729	0.00306978737787894	0.0129338606451325
"ENSG00000290873"	"LINC03009"	149.348476305288	1.00117006206111	0.453030361003847	0.00307074742992618	0.0129353652781536
"ENSG00000290047"	"ENSG00000290047"	5.43386995582897	2.24015257585748	1.64969593360318	0.00309713802094948	0.0130439731255301
"ENSG00000004534"	"RBM6"	4469.91495872806	-0.452949478393522	0.171814601981842	0.00310063446170812	0.013056135768692
"ENSG00000184990"	"SIVA1"	2249.05538574933	-0.724045142421713	0.303199866981433	0.00311243940979942	0.013103272193453
"ENSG00000039139"	"DNAH5"	512.14132172331	0.685744900705993	0.283569302321512	0.0031141476073512	0.0131078914593119
"ENSG00000134690"	"CDCA8"	3686.7407354691	-1.40664536095412	0.724201656581473	0.00312019464454944	0.0131307681255715
"ENSG00000137806"	"NDUFAF1"	1210.34357944239	0.542168446481669	0.212903746746468	0.003123627333913	0.0131426359721062
"ENSG00000161204"	"ABCF3"	4255.67268265453	0.513351552278609	0.199456591973507	0.00313150670349545	0.0131732048660375
"ENSG00000141570"	"CBX8"	484.673554528973	0.524459065488304	0.204657571467772	0.00313395840038207	0.0131809338407757
"ENSG00000162746"	"FCRLB"	824.376808225754	0.601629050579125	0.241708313150003	0.00313487498540137	0.0131822046132499
"ENSG00000169914"	"OTUD3"	1391.53274088245	0.773758913279024	0.329609323853467	0.00314289867419616	0.0132133545279648
"ENSG00000068308"	"OTUD5"	3902.833989697	0.519853559900879	0.20260892146645	0.00314596134424186	0.0132236392396875
"ENSG00000130589"	"HELZ2"	972.41372630375	-0.696728104670789	0.289657947829685	0.00314933043926431	0.0132352076873607
"ENSG00000165819"	"METTL3"	2155.02915835175	-0.503547374000932	0.195116272988613	0.00315535997404532	0.0132579500358732
"ENSG00000266074"	"BAHCC1"	880.876678739344	-0.685798247237975	0.284161758848868	0.00315656201095107	0.0132604036387202
"ENSG00000272789"	"ENSG00000272789"	17.2455854844713	-1.61425249676954	0.901502314273271	0.00315780923123426	0.0132630460546006
"ENSG00000178966"	"RMI1"	1007.51839227698	-0.823114227130612	0.356184903321308	0.00316237273816149	0.013279613373364
"ENSG00000147050"	"KDM6A"	1740.61332823512	0.672756679220841	0.277637185726667	0.00316584796835095	0.0132916051493153
"ENSG00000185507"	"IRF7"	251.664838615258	0.79273395545689	0.340055347684931	0.00316773973050348	0.013296945446727
"ENSG00000185100"	"ADSS1"	141.922081339982	0.99243389046069	0.450553140543678	0.00317309717492296	0.0133168284019556
"ENSG00000113048"	"MRPS27"	3505.50830211643	-0.443620727268468	0.168218838596326	0.00317619716968768	0.0133272313863641
"ENSG00000173175"	"ADCY5"	35.8368316088616	1.2724454150844	0.628114246147719	0.00317683827946885	0.0133273149096059
"ENSG00000131584"	"ACAP3"	3143.0793434342	0.538482198193162	0.211673469838465	0.00317984985955968	0.0133373409358736
"ENSG00000173402"	"DAG1"	17193.1844461333	0.533883724216591	0.209552625486477	0.0031859847116255	0.0133582649028497
"ENSG00000274756"	"ENSG00000274756"	14.0486798548173	-1.37208672774586	0.701128407203927	0.00318608378427714	0.0133582649028497
"ENSG00000075131"	"TIPIN"	907.244997393177	-0.508122033951346	0.197520527330613	0.00319000716686166	0.0133721011640973
"ENSG00000278593"	"ENSG00000278593"	7.52653667133097	2.30790381052073	1.80705025358202	0.00319174108271239	0.0133767558485078
"ENSG00000160223"	"ICOSLG"	10.5101018193714	-1.58195828214072	0.874811013731674	0.00319253646715759	0.0133774760481248
"ENSG00000175216"	"CKAP5"	12481.2673953902	-0.702211948540173	0.293258127838147	0.00320657600751555	0.0134336812468734
"ENSG00000089289"	"IGBP1"	2076.60381663374	0.494004128228662	0.191161618554033	0.00321011958336331	0.0134435205952216
"ENSG00000188312"	"CENPP"	299.578793404201	-0.722775242349577	0.303952223253845	0.00321017786936331	0.0134435205952216
"ENSG00000168803"	"ADAL"	665.671776811908	-0.560394329664033	0.222475982655479	0.00321559668863093	0.0134635853547791
"ENSG00000287600"	"ENSG00000287600"	8.97089186398484	-1.61246940902994	0.904520525491963	0.00321901053851777	0.0134752491889483
"ENSG00000261485"	"PAN3-AS1"	44.6568500474263	-0.958322084845954	0.432227539078027	0.00322679925248785	0.0135052187208105
"ENSG00000275591"	"XKR5"	46.2222539248413	-1.53327166484392	0.83474259713448	0.00323454128538531	0.0135349812242357
"ENSG00000276855"	"ENSG00000276855"	169.497533579381	-0.653410532729884	0.26869468193129	0.00323578059675113	0.0135375267009943
"ENSG00000143845"	"ETNK2"	128.606962878634	-0.869806119043555	0.382959370493849	0.00323937588977055	0.0135499259776053
"ENSG00000114491"	"UMPS"	2144.11202646274	-0.453136061053441	0.172897563261507	0.00324313694511692	0.0135603703021903
"ENSG00000186300"	"ZNF555"	397.872211065685	0.580740656534474	0.232613273682128	0.00324311507446969	0.0135603703021903
"ENSG00000148218"	"ALAD"	2969.64776042436	0.408007281762049	0.153158125623326	0.00324590628601155	0.013569305038989
"ENSG00000121236"	"TRIM6"	213.408606041715	-1.02740894797362	0.472965283206124	0.0032487816415549	0.0135786793956592
"ENSG00000065268"	"WDR18"	2002.7576497159	-0.71275797540367	0.299337778082667	0.00325196826356998	0.0135893508232626
"ENSG00000173482"	"PTPRM"	5291.22105889794	0.579554363080871	0.232153091213461	0.00325496030648892	0.0135992051441896
"ENSG00000228981"	"ENSG00000228981"	36.7650237829467	1.33998913726783	0.680421536773127	0.0032573016524274	0.0136063375489053
"ENSG00000132141"	"CCT6B"	88.7454464252071	0.899460764245037	0.399828080542662	0.00326302323104766	0.0136252322274489
"ENSG00000164509"	"IL31RA"	59.6515660248731	1.04562899582756	0.484231907031077	0.00326334255033049	0.0136252322274489
"ENSG00000188505"	"NCCRP1"	7.03412068155421	2.28239688309787	1.77758879846067	0.0032637302329104	0.0136252322274489
"ENSG00000287957"	"ENSG00000287957"	10.5792622080481	-1.48014426886607	0.791511547732794	0.00326648359901019	0.0136340737613161
"ENSG00000132329"	"RAMP1"	123.725345172154	1.1831501708188	0.570869590212198	0.00326761954017567	0.013636162150346
"ENSG00000064933"	"PMS1"	980.414510208967	-0.533390752978379	0.21004932589045	0.0032682689670847	0.0136362198404969
"ENSG00000100234"	"TIMP3"	84226.3801318016	0.544289355985707	0.215272638978326	0.00327188002998506	0.0136486319586427
"ENSG00000116774"	"OLFML3"	8697.53804901447	0.635776373211353	0.260250007502205	0.00327450361910965	0.0136569208095604
"ENSG00000079308"	"TNS1"	10850.8668447566	0.58469126536539	0.234882532266579	0.00327644300686288	0.0136596984588489
"ENSG00000224032"	"EPB41L4A-AS1"	804.195853049023	0.809676790164471	0.350940314658805	0.00327624803208951	0.0136596984588489
"ENSG00000180053"	"NKX2-6"	12.6519299992843	2.04612379866945	1.39594144115227	0.00328217579698666	0.0136782827405889
"ENSG00000187231"	"SESTD1"	1249.7939711092	-0.568959873481611	0.227260746816288	0.00328214273805198	0.0136782827405889
"ENSG00000158604"	"TMED4"	4779.14400492342	0.454211603109282	0.173655996063841	0.0032834174237165	0.0136807996520516
"ENSG00000254876"	"SUGT1P4-STRA6LP"	40.0416328436739	-0.959775190017989	0.434689937576885	0.00329829589037191	0.0137401242780658
"ENSG00000150753"	"CCT5"	21162.8477922921	-0.547804916755353	0.217216038841271	0.00330042751020469	0.0137463350425027
"ENSG00000070950"	"RAD18"	1755.80416848937	-0.639271871589735	0.262337274128953	0.0033026481534733	0.0137529141080388
"ENSG00000111837"	"MAK"	15.2804932701375	-1.64535990682907	0.942390711551874	0.00330813477636815	0.0137730881995347
"ENSG00000203760"	"CENPW"	1328.95183374017	-1.06431228351027	0.496887528178544	0.00331256622446067	0.0137880573069482
"ENSG00000234975"	"FTH1P2"	73.1593886443573	1.11002550486738	0.525225631201448	0.0033130155410328	0.0137880573069482
"ENSG00000280721"	"LINC01943"	93.4162062346219	1.11754411759202	0.530140904910142	0.00331867758979703	0.0138089427873362
"ENSG00000272183"	"ENSG00000272183"	40.8338318612604	1.1053638368882	0.522606120365113	0.00332337289154084	0.0138257983352952
"ENSG00000049249"	"TNFRSF9"	6.50641944888882	2.25463857469608	1.74087489004507	0.00332662366002897	0.0138366390078057
"ENSG00000111328"	"CDK2AP1"	10521.0011797282	0.461978152091286	0.177480342904295	0.0033317820001755	0.0138554082248042
"ENSG00000135473"	"PAN2"	754.669560494882	-0.51480346710881	0.201839529687249	0.00333505464223264	0.0138663299020269
"ENSG00000283265"	"ENSG00000283265"	12.2934788027571	1.83387014261431	1.14148843113601	0.0033402446276303	0.013885217640221
"ENSG00000140905"	"GCSH"	24.1774897284485	-1.28244564505211	0.642069300916732	0.00334275501723505	0.0138903076939968
"ENSG00000279833"	"ENSG00000279833"	14.6817405982661	-1.43072091734028	0.755198876206485	0.00334276398919108	0.0138903076939968
"ENSG00000255650"	"FAM222A-AS1"	5.61808700794542	2.21572421025778	1.67174441547013	0.00334377868823992	0.013891833458075
"ENSG00000279019"	"ENSG00000279019"	11.5304666753678	-1.73908228847513	1.03928516231366	0.00334500739072818	0.0138942475432105
"ENSG00000077522"	"ACTN2"	13.0819411158663	2.06083043606469	1.42727175955957	0.00334628011674266	0.0138968435200536
"ENSG00000162105"	"SHANK2"	80.2023346635954	0.903597435776325	0.4040590715577	0.00335772665543495	0.0139416813752083
"ENSG00000100228"	"RAB36"	589.140757508533	-0.55787416103391	0.222608618948482	0.0033588642682777	0.0139437062716002
"ENSG00000100197"	"CYP2D6"	39.0521489602613	1.30628401104838	0.660116286346034	0.00336044171300257	0.0139475559123152
"ENSG00000118985"	"ELL2"	19967.3886169154	0.531553404104919	0.210029723094072	0.00336650498878684	0.0139700189612056
"ENSG00000109814"	"UGDH"	8818.16641611536	0.516665232068709	0.203020142960277	0.00337204904806421	0.0139903191408179
"ENSG00000112473"	"SLC39A7"	18566.3721604665	0.4562746190495	0.175201491807329	0.00337389584285962	0.0139952748284436
"ENSG00000217801"	"ENSG00000217801"	9.06767928122728	2.14297073170582	1.55743643859718	0.00338313851847056	0.0140309015610414
"ENSG00000186567"	"CEACAM19"	294.264809113596	-0.736598549588737	0.313744614117552	0.00338913857330575	0.0140530689895055
"ENSG00000138463"	"SLC49A4"	899.146020637721	0.531127359431005	0.210027455757707	0.00338994239564801	0.0140536858272913
"ENSG00000265190"	"ANXA8"	25.5596410014292	1.40471237244903	0.737120570642091	0.00339643266184112	0.0140778721652124
"ENSG00000160633"	"SAFB"	4840.02716525948	-0.47940384482381	0.185920547236683	0.00340308553616933	0.0141027230235613
"ENSG00000167977"	"KCTD5"	2685.00813993214	0.520283209138519	0.20507047728501	0.00341341242257467	0.0141427868122667
"ENSG00000163617"	"CCDC191"	151.014048335193	-0.724535429427229	0.307782541621846	0.00341742715907695	0.0141522360318631
"ENSG00000177613"	"CSTF2T"	1999.10001785831	-0.5286676501213	0.209090294413307	0.0034176719903553	0.0141522360318631
"ENSG00000229563"	"LINC01204"	132.62113506797	0.82992680663481	0.364326651669593	0.00341646631925428	0.0141522360318631
"ENSG00000105948"	"IFT56"	695.128529717121	-0.659271341611157	0.273909288171392	0.00342147213680435	0.0141652379820533
"ENSG00000107890"	"ANKRD26"	968.219827460036	-0.734531220490195	0.313197816736921	0.00342761954909904	0.0141879509562745
"ENSG00000180228"	"PRKRA"	1574.0588943387	-0.463160835499833	0.17874479250565	0.00343681869765812	0.0142232847877232
"ENSG00000113615"	"SEC24A"	4127.41058071826	0.725825876820598	0.308768172368237	0.00343957756192621	0.0142319569939373
"ENSG00000246477"	"ENSG00000246477"	22.5257504089608	-1.58288204391294	0.893368699721283	0.0034410784089377	0.0142354215552158
"ENSG00000140044"	"JDP2"	2614.27893812152	-0.604492532013585	0.246430117681365	0.00344678676539708	0.014256287500449
"ENSG00000275111"	"ZNF2"	521.277594658365	0.609058774905615	0.24872957768306	0.00344799383532489	0.0142585311763801
"ENSG00000112584"	"FAM120B"	3063.12876297845	0.445505714589597	0.170869374372105	0.0034492281849643	0.0142589623146082
"ENSG00000270084"	"GAS5-AS1"	27.7298121398648	-1.3681897223146	0.710948573190433	0.00344942735214024	0.0142589623146082
"ENSG00000132639"	"SNAP25"	111.02990059317	-0.932158183754032	0.422223484180435	0.00345304481410164	0.0142709533993141
"ENSG00000167900"	"TK1"	5732.13516885682	-1.50250454825405	0.821872684135736	0.00345365852751183	0.0142709533993141
"ENSG00000139574"	"NPFF"	12.6191383333776	-1.61948868127206	0.928957196539766	0.00345509792627053	0.0142741519180065
"ENSG00000170092"	"SPDYE5"	13.4093157920071	-1.7210426350674	1.03081610414736	0.0034572093425862	0.0142801249972746
"ENSG00000071564"	"TCF3"	3728.22370077776	-0.56679316396477	0.227890406111722	0.00345963891228075	0.0142853004848002
"ENSG00000144036"	"EXOC6B"	3780.66453406305	0.58081280819192	0.234788287394548	0.0034597940392944	0.0142853004848002
"ENSG00000224321"	"RPL12P14"	18.2375866996571	1.4674173064928	0.792690278187179	0.00347007844700228	0.014325007312293
"ENSG00000131368"	"MRPS25"	840.225376309509	-0.600987334528017	0.245089304129303	0.00348707885501378	0.0143924181907398
"ENSG00000060971"	"ACAA1"	1901.15801656435	0.642143612459504	0.265967346194209	0.00349295159960757	0.0144138841350223
"ENSG00000204616"	"TRIM31"	5.37059414943009	2.18130551636734	1.64908915739024	0.00349913641292255	0.0144366293467001
"ENSG00000103479"	"RBL2"	1683.85245867762	-0.729706925051569	0.311681660767452	0.00350210421433987	0.0144460957151409
"ENSG00000018236"	"CNTN1"	40.5209562895188	1.25671464499256	0.630049040247783	0.00350363049937829	0.014449613366717
"ENSG00000261799"	"ENSG00000261799"	31.7855315724224	-1.12824395313072	0.542924487565254	0.00351386419695704	0.0144890337269876
"ENSG00000197860"	"SGTB"	3455.62913252927	0.643802813049119	0.267151285840204	0.0035227350932101	0.0145228206552132
"ENSG00000104856"	"RELB"	1027.03063177476	0.988011669886931	0.456438643454617	0.00352826688348418	0.0145428314540383
"ENSG00000131188"	"PRR7"	139.254492942881	0.823646807421803	0.362839321946495	0.00353174355779468	0.0145543654031746
"ENSG00000236308"	"ENSG00000236308"	11.1177132441389	-1.63793881893603	0.954273045690895	0.00355138720836995	0.0146325064659821
"ENSG00000133226"	"SRRM1"	5620.112498044	-0.460482047321518	0.178404513734617	0.00356635527290452	0.0146913567636124
"ENSG00000164707"	"SLC13A4"	64.2969718993114	-1.10448598867309	0.52917576125854	0.00356708880818206	0.014691557552455
"ENSG00000263786"	"ENSG00000263786"	16.4491709861383	-1.39996577215052	0.742018575481157	0.00356842010337394	0.0146942197500546
"ENSG00000143190"	"POU2F1"	605.652078127243	-0.911115856123789	0.412661893037422	0.00357516457064844	0.0147191672805012
"ENSG00000178233"	"TMEM151B"	16.2565685669149	1.81629347689941	1.14787808249388	0.00358216299458565	0.0147451505920646
"ENSG00000146109"	"ABT1"	1122.53491756174	-0.604083756631295	0.247665685844607	0.00358810685543319	0.0147667839011056
"ENSG00000215374"	"FAM66B"	89.4822348436615	0.889293158313769	0.400495973561328	0.00358880484965721	0.0147668237906685
"ENSG00000198563"	"DDX39B"	3250.55259251197	-0.576942313733666	0.234168948489379	0.00359606612355044	0.0147925739374112
"ENSG00000198857"	"HSD3BP5"	19.1805987139018	2.15512316993082	1.62547989604647	0.00359644195290094	0.0147925739374112
"ENSG00000146938"	"NLGN4X"	69.4362863710532	-0.977341296386663	0.451681165409583	0.00359726843145459	0.0147931372299074
"ENSG00000175564"	"UCP3"	47.9750360328524	-1.1729707688834	0.575268189910226	0.0036007726124366	0.0148047097790753
"ENSG00000097033"	"SH3GLB1"	7620.42941517143	0.395598861168154	0.149835705441765	0.00360668381850229	0.0148261725698693
"ENSG00000075826"	"SEC31B"	203.423649593402	0.68848952808041	0.291377040753529	0.00361220766462265	0.0148381407752796
"ENSG00000120697"	"ALG5"	1848.31187058413	0.519032633631272	0.206073257027428	0.00361109167950088	0.0148381407752796
"ENSG00000150459"	"SAP18"	9936.37401325914	0.533879865821585	0.213218578599263	0.00361236176327423	0.0148381407752796
"ENSG00000184232"	"OAF"	7311.09385276494	0.765480046380729	0.332380757605314	0.00361154057969275	0.0148381407752796
"ENSG00000228253"	"MT-ATP8"	23191.5034524254	-0.714784003773494	0.305290097110735	0.00361542916390459	0.014847897642115
"ENSG00000134107"	"BHLHE40"	2540.53508202593	0.764481783516455	0.331918206834014	0.00361681558174565	0.0148507486106739
"ENSG00000167011"	"NAT16"	8.84244113001909	2.10829951236096	1.55043219770186	0.00361922595714049	0.0148578020827578
"ENSG00000138100"	"TRIM54"	10.3177368728702	2.15276300140242	1.62682434179115	0.00362024359489748	0.0148591364233653
"ENSG00000172673"	"THEMIS"	5.95267064704408	2.18815905659509	1.69528892114646	0.00362849341924461	0.0148890381151645
"ENSG00000262165"	"C17orf114"	8.73064919655659	2.10018873502486	1.53913820787375	0.00362891676629976	0.0148890381151645
"ENSG00000241269"	"ENSG00000241269"	5.59582706194577	2.17463803837178	1.66959262898719	0.00363022379099811	0.014891552813016
"ENSG00000269556"	"TMEM185A"	601.296159907521	0.47918174089156	0.187451137778025	0.00363163677362238	0.0148945011166688
"ENSG00000132646"	"PCNA"	8809.20555787094	-0.54032002540009	0.216581280557858	0.00364143758284286	0.0149318428712368
"ENSG00000110455"	"ACCS"	412.817497187922	0.690741718149478	0.29294163335464	0.00364315235235594	0.0149360196001231
"ENSG00000232692"	"ENSG00000232692"	10.6575148367525	1.94024299037389	1.30867921937867	0.00364445313492092	0.0149384978136403
"ENSG00000285669"	"ENSG00000285669"	43.6484500473393	-1.0379879674954	0.489527390978082	0.0036472632672848	0.0149471606755163
"ENSG00000205659"	"LIN52"	918.108529567779	-0.475933770148375	0.18612210458445	0.00365715850504577	0.0149848507576875
"ENSG00000197852"	"INKA2"	1572.61954241617	0.708425235446591	0.302534254253284	0.00366313772796563	0.0150007552616481
"ENSG00000204839"	"MROH6"	110.505894996345	0.905606860563506	0.411198458404737	0.00366188498048327	0.0150007552616481
"ENSG00000285043"	"ENSG00000285043"	140.554924521819	-0.798328599100948	0.351040145808967	0.00366259171513268	0.0150007552616481
"ENSG00000138760"	"SCARB2"	20274.665659286	0.574843549367959	0.233785721417663	0.00366717517627159	0.0150144229449868
"ENSG00000117676"	"RPS6KA1"	165.515811266565	-0.708630408861643	0.30275301591248	0.00367173670099339	0.0150302307161061
"ENSG00000173083"	"HPSE"	53.620705225037	-0.912339860300314	0.415324696195048	0.00367494078343931	0.0150376081571442
"ENSG00000198960"	"ARMCX6"	1601.9765007001	0.447362731360501	0.173141856454507	0.00367436957327207	0.0150376081571442
"ENSG00000112078"	"KCTD20"	5657.60226715206	-0.643812456121936	0.268893602286023	0.00367924959669547	0.0150523685826668
"ENSG00000088205"	"DDX18"	5143.68168846406	-0.661649749883247	0.278157684887469	0.00368052170714222	0.0150547021363259
"ENSG00000173262"	"SLC2A14"	19.0237279620849	-1.87199780753752	1.22657666849302	0.00368673965696723	0.0150772612658359
"ENSG00000164543"	"STK17A"	6094.69655125232	0.450052129884886	0.174450838628097	0.00368847279810323	0.0150814742539559
"ENSG00000114805"	"PLCH1"	46.420909850408	1.35462900803245	0.711729712507189	0.00369494565178061	0.0151042957636139
"ENSG00000175582"	"RAB6A"	7873.76739898335	0.501452650955655	0.198354502263807	0.00369546231300501	0.0151042957636139
"ENSG00000138764"	"CCNG2"	1374.93778243736	0.688681907409222	0.292582118430987	0.00370245461943423	0.0151299926486366
"ENSG00000286288"	"ENSG00000286288"	36.5542553560917	1.33232111363597	0.694771009638572	0.00370711856691652	0.015146166774829
"ENSG00000102468"	"HTR2A"	9.40514812676927	2.26154812999193	1.89824768428358	0.00370907187534686	0.0151512619980372
"ENSG00000273443"	"ENSG00000273443"	6.01115504175368	2.1818766251129	1.70504164659164	0.00371124369215748	0.0151572477006561
"ENSG00000186871"	"ERCC6L"	929.765373837089	-1.38251880783837	0.735081100973737	0.0037162316904776	0.0151747306219084
"ENSG00000290867"	"LINC01145"	25.8174871204014	-1.39913873101578	0.74919474039309	0.0037267602978091	0.0152148269132629
"ENSG00000178860"	"MSC"	306.992620536294	0.784481671612586	0.344455104565476	0.00372883228427241	0.0152203896169673
"ENSG00000177519"	"RPRM"	13.0421392281829	1.8383025140525	1.19082627849595	0.00373577859136506	0.0152440807105353
"ENSG00000232600"	"TONSL-AS1"	26.3329704527854	1.36968597413856	0.725637324013542	0.0037360574427144	0.0152440807105353
"ENSG00000151327"	"FAM177A1"	4191.98869040512	0.42699026115548	0.164364503855538	0.00373857521451304	0.01525145325198
"ENSG00000291223"	"FAM86DP"	636.752971574661	-0.500119684531675	0.198056246373348	0.00374069510178465	0.0152572001356821
"ENSG00000280046"	"ENSG00000280046"	41.9970020352273	-1.0193493290299	0.480377158665863	0.00374240670454254	0.0152612798782086
"ENSG00000152192"	"POU4F1"	9.67286598350536	2.11812756188203	1.59341394225496	0.00374478850978665	0.0152680905908329
"ENSG00000128581"	"IFT22"	1274.26024754727	-0.548379339251424	0.221394824826781	0.00374561393292523	0.015268554306855
"ENSG00000164068"	"RNF123"	1798.74165457146	0.443840445722589	0.172092134326768	0.00376273195755268	0.0153354201020774
"ENSG00000105619"	"TFPT"	819.108554352687	0.700847225944321	0.300083704675023	0.00378873799213839	0.0154384776606528
"ENSG00000225190"	"PLEKHM1"	2668.09149829249	0.649516455219448	0.273089006188467	0.0037923961351195	0.0154504494270516
"ENSG00000250479"	"CHCHD10"	561.643252530482	0.973209588779708	0.453550285954573	0.00379410642893652	0.0154544824997919
"ENSG00000167522"	"ANKRD11"	9215.23415013862	-0.523788393843787	0.209830198687659	0.00379802984182234	0.0154675269981884
"ENSG00000120742"	"SERP1"	8090.60107654059	0.439993965546457	0.170570529965814	0.00379933928440999	0.0154699231367872
"ENSG00000125144"	"MT1G"	13.2998747334922	2.19202725155045	1.75250170272521	0.00380193205296543	0.0154775427446528
"ENSG00000123342"	"MMP19"	1968.40085716696	0.607459465977368	0.251544364851795	0.00380631661855175	0.0154924524254239
"ENSG00000130311"	"DDA1"	3414.82827173798	0.610850536458292	0.253304936585996	0.00380919053250826	0.0155012089689743
"ENSG00000163596"	"ICA1L"	304.815571321717	-0.757689938026778	0.331078598868208	0.00381676228229788	0.0155290760486286
"ENSG00000141429"	"GALNT1"	5288.43434611588	0.565206479453315	0.230361649943778	0.00382047387575922	0.0155412299071935
"ENSG00000092931"	"MFSD11"	1396.94783972544	0.49825437869816	0.197778702963202	0.00382445961668154	0.0155544941452674
"ENSG00000272758"	"WDR5B-DT"	47.4764027364155	-1.33123405551357	0.699118035156528	0.00382752253976199	0.0155640008658176
"ENSG00000009950"	"MLXIPL"	14.4190440463918	1.87442315724049	1.24679183052697	0.00382965382661643	0.0155697163532744
"ENSG00000004660"	"CAMKK1"	832.973922653544	0.641029187388212	0.269131689556727	0.00383504191134088	0.0155886678980499
"ENSG00000102935"	"ZNF423"	62.444111596622	1.00640782755266	0.474641085029277	0.00383688784993159	0.0155932168843403
"ENSG00000272121"	"ENSG00000272121"	62.3108143839836	1.14676847232294	0.565065916409846	0.00384106307249048	0.0156072286282596
"ENSG00000085733"	"CTTN"	28721.6189740267	0.40235124285045	0.154084918396378	0.00385454528166687	0.0156577640076101
"ENSG00000291081"	"ENSG00000291081"	192.709858598891	-0.673057759662898	0.286134395188991	0.00385495989037925	0.0156577640076101
"ENSG00000087589"	"CASS4"	96.316965871195	-0.832000227930404	0.372839436823814	0.00385752547376776	0.0156652189124008
"ENSG00000260855"	"ENSG00000260855"	30.5191168801771	-1.34070579230321	0.708051179579195	0.00386083929342254	0.0156757089706827
"ENSG00000164695"	"CHMP4C"	21.4008399502595	1.55489234967451	0.896378354552318	0.00387584468765413	0.0157336559941214
"ENSG00000028310"	"BRD9"	2242.58301174742	-0.471687410274352	0.185627721270373	0.00387718920485637	0.0157361364360553
"ENSG00000120733"	"KDM3B"	3863.44101934061	-0.55798191429564	0.227286164840268	0.00388101234214669	0.0157483104738473
"ENSG00000288823"	"ENSG00000288823"	50.1963542388772	-1.06358865604576	0.511515957128467	0.00388165683721938	0.0157483104738473
"ENSG00000076382"	"SPAG5"	3907.53552429585	-1.34965406539573	0.716251619918733	0.0038846284474365	0.0157544080739702
"ENSG00000163815"	"CLEC3B"	151.323215495796	1.10176454123897	0.536306768486723	0.00388413752067931	0.0157544080739702
"ENSG00000162852"	"CNST"	4880.43012019229	0.546910417900706	0.221851319139398	0.00388735707108006	0.0157620039314375
"ENSG00000260828"	"HMGB3P32"	5.85754649031476	2.15026281471275	1.68747421079658	0.0038879707655993	0.0157620039314375
"ENSG00000157600"	"TMEM164"	783.371371644918	-0.653331932329466	0.276153015840263	0.00389075553518195	0.0157703134804069
"ENSG00000268049"	"ENSG00000268049"	56.6510951244347	1.06336675820009	0.511747203887327	0.00389631437729974	0.0157898618531524
"ENSG00000135632"	"SMYD5"	1902.63183363284	-0.49951512681899	0.198902840135362	0.00389755156034582	0.0157918925733068
"ENSG00000145012"	"LPP"	7166.86674715156	-0.816758814853793	0.365015383441423	0.00390389821594645	0.0158146209072725
"ENSG00000148484"	"RSU1"	14034.1975151534	0.392609183687284	0.150078601684009	0.00390607048244494	0.0158204334775106
"ENSG00000113593"	"PPWD1"	1637.7290501233	-0.46434859644189	0.182451345606512	0.00391431496680213	0.0158508330120371
"ENSG00000250007"	"GJD2-DT"	5.53253201453553	2.13312660708292	1.66127097319744	0.003920341291378	0.0158722404350299
"ENSG00000100697"	"DICER1"	3550.59402751469	-0.816826354927941	0.365341068282975	0.00392240682128494	0.015877606781858
"ENSG00000228063"	"LYPLAL1-DT"	28.3922528501181	1.18729930583671	0.595997233219296	0.003935838190529	0.0159289704847405
"ENSG00000155729"	"KCTD18"	1219.47795504925	0.444161651570779	0.173306454840871	0.00394006945115474	0.0159415807815954
"ENSG00000238083"	"LRRC37A2"	170.243753482796	-0.68304256043533	0.292412386025924	0.00394044014565117	0.0159415807815954
"ENSG00000159131"	"GART"	6320.1200136973	-0.469280158595504	0.184954042174977	0.00394641491670046	0.015962742387423
"ENSG00000138801"	"PAPSS1"	4641.89409227342	0.399140450508218	0.153155514139253	0.00394833050416024	0.0159674802330356
"ENSG00000099999"	"RNF215"	706.795562041051	0.643585959636164	0.271670230168691	0.00394915599139663	0.0159678086391676
"ENSG00000156787"	"TBC1D31"	484.113017604445	-0.637184743069209	0.268394208129711	0.0039558979127079	0.0159920546107472
"ENSG00000260454"	"LINC02957"	8.47011382486616	2.21059880462789	1.8560728291261	0.00396511805734075	0.016026307988355
"ENSG00000213160"	"KLHL23"	118.191490622889	-1.10964596580744	0.54378767585845	0.00396678948103609	0.016030043610124
"ENSG00000256633"	"PDE2A-AS2"	8.88267706255008	2.06856159018102	1.55407574620299	0.00397318664259797	0.0160528712298111
"ENSG00000134717"	"BTF3L4"	2426.34740796783	-0.507276218514956	0.203189965834148	0.00397612831467986	0.0160617316631786
"ENSG00000234925"	"ATP5PDP4"	9.60540856096195	-1.69016252171734	1.04313712670157	0.0039794502132092	0.0160721244115569
"ENSG00000156873"	"PHKG2"	1392.95877429459	0.612995874427149	0.256147752399951	0.00398728177385221	0.0161007233533268
"ENSG00000130844"	"ZNF331"	1063.02060044013	-0.527943829805557	0.21335781337421	0.00399283763890535	0.0161201239565441
